id,filename,title,promoting,colour,process,year,designer,
GDA_Theatre_Music_Soc_A1-0097,GDA_Theatre_Music_Soc_A1-0097.jpg,Jazz Concert,Music Society,White,Offset,,,
GDA_Type_Workshop-0002,GDA_Type_Workshop-0002.jpg,All the New,Type Workshop,Multicoloured,Letterpress,2000,,
GDA_Type_Workshop-0003,GDA_Type_Workshop-0003.jpg,,Type Workshop,Multicoloured,Letterpress,,Alan Kitching,
GDA_Type_Workshop-0004,GDA_Type_Workshop-0004.jpg,,Type Workshop,Orange,Letterpress,1988,Alan Kitching,
GDA_Type_Workshop-0005,GDA_Type_Workshop-0005.jpg,,Type Workshop,Multicoloured,Letterpress,2001,Alan Kitching,
GDA_Type_Workshop-0006,GDA_Type_Workshop-0006.jpg,London A–Z,Type Workshop,Multicoloured,Letterpress,1992,"Alan Kitching, David Revell, Anna-Lise, Schoemecker, Arhon Thomas, Julien Wade, Margaret Wartnaby, Claudia Werder",
GDA_Type_Workshop-0007,GDA_Type_Workshop-0007.jpg,,Type Workshop,Purple,Letterpress,2001,Ian Gabb ,
GDA_Type_Workshop-0008,GDA_Type_Workshop-0008.jpg,,Type Workshop,Yellow,Letterpress,,,
GDA_Type_Workshop-0009,GDA_Type_Workshop-0009.jpg, Twenty Six Four Letter Words,Type Workshop,Yellow,Letterpress,2000,"Richard Hartsham, Edward Goodwin, Mark Seamall, Christopher Wilson, Amanda Griffiths, Lars Kirk",
GDA_Type_Workshop-0012,GDA_Type_Workshop-0012.jpg,Title Page,Type Workshop,White,Letterpress,,"Jeremy Borgust, Simon Lab, Joan Molloy, Elaine Perks, Yu Rong, Martin Gamper, Alexandra Martini",
GDA_Type_Workshop-0013,GDA_Type_Workshop-0013.jpg,Collect Library Books from Battersea,Type Workshop,Pink,Letterpress,,,
GDA_Type_Workshop-0014,GDA_Type_Workshop-0014.jpg,Unspoilt by Progress,Type Workshop,Red,Letterpress,1994,,
GDA_Type_Workshop-0015,GDA_Type_Workshop-0015.jpg,Collect Library Books from Battersea,Type Workshop,Green,Letterpress,,,
GDA_Type_Workshop-0016,GDA_Type_Workshop-0016.jpg,12345678,Type Workshop,Blue,Letterpress,1994,Stephanie Neumann,
GDA_Type_Workshop-0017,GDA_Type_Workshop-0017.jpg,Hello?,Type Workshop,Red,Letterpress,,,
GDA_Type_Workshop-0018,GDA_Type_Workshop-0018.jpg,WXYZ,Type Workshop,Grey,Letterpress,,,
GDA_Type_Workshop-0020,GDA_Type_Workshop-0020.jpg,ACRCBA,Type Workshop,Multicoloured,Letterpress,1997,"Miles Butterworth, Junk Fuwa, Patricia Jordan, Hannah Lawson, Ingrid Macody Lund, Ben Sansbury, Asuka Sawa, Alan Kitching Mick Perry",
GDA_Type_Workshop-0025,GDA_Type_Workshop-0025.jpg,The Letterpress Workshop,Type Workshop,Yellow,Letterpress,,Alan Kitching,
GDA_Type_Workshop-0026,GDA_Type_Workshop-0026.jpg,Albert Hall,Type Workshop,White,Letterpress,1993,"Deepa Agarwal, Michela Magas, Peter Neancini, Anna-Lisa Schoenecker, Alan Kitching, Micheal Parry",
GDA_Type_Workshop-0027,GDA_Type_Workshop-0027.jpg,Exhibition of Letterpress Typography,Type Workshop,Multicoloured,Letterpress,1998,Darren Hughes,
GDA_Type_Workshop-0028,GDA_Type_Workshop-0028.jpg,Typography: Alan Kitching,Type Workshop,Red,Letterpress,1993,,
GDA_Type_Workshop-0029,GDA_Type_Workshop-0029.jpg,T Approaches,Type Workshop,Blue,Letterpress,,,
GDA_Type_Workshop-0031,GDA_Type_Workshop-0031.jpg,CA&D Type Talks,Type Workshop,Blue,Letterpress,,,
GDA_Type_Workshop-0032,GDA_Type_Workshop-0032.jpg,POSTER,Type Workshop,Multicoloured,Letterpress,1996,,
GDA_Type_Workshop-0034,GDA_Type_Workshop-0034.jpg,The Golden Mean,Type Workshop,Grey,Letterpress,,,
GDA_Type_Workshop-0035,GDA_Type_Workshop-0035.jpg,Gesbroken...,Type Workshop,Pink,Letterpress,,,
GDA_Type_Workshop-0036,GDA_Type_Workshop-0036.jpg,Typography Workshop Exhibition,Type Workshop,Grey,Letterpress,2001,,
GDA_Type_Workshop-0038,GDA_Type_Workshop-0038.jpg,"Swater Road, Kensington Gore",Type Workshop,Green,Letterpress,,,
GDA_Type_Workshop-0040,GDA_Type_Workshop-0040.jpg,Fine Points,Type Workshop,Yellow,Letterpress,1998,"Alan Kitchin, Darren Hughes",
GDA_Type_Workshop-0041,GDA_Type_Workshop-0041.jpg,Odd One Out?,Type Workshop,Grey,Letterpress,,,
GDA_Type_Workshop-0043,GDA_Type_Workshop-0043.jpg,This Double 8,Type Workshop,White,Letterpress,,,
GDA_Type_Workshop-0044,GDA_Type_Workshop-0044.jpg,Ciphers of the Anchor,Type Workshop,White,Letterpress,,,
GDA_Type_Workshop-0046,GDA_Type_Workshop-0046.jpg,Letters LONG,Type Workshop,White,Letterpress,,,
GDA_Type_Workshop-0048,GDA_Type_Workshop-0048.jpg,Pablo Neruda,Type Workshop,Red,Letterpress,,,
GDA_Type_Workshop-0051,GDA_Type_Workshop-0051.jpg,Stature of Venice,Type Workshop,White,Letterpress,,,
GDA_Type_Workshop-0052,GDA_Type_Workshop-0052.jpg,A Petal or a Starry ,Type Workshop,White,Letterpress,,,
GDA_Type_Workshop-0053,GDA_Type_Workshop-0053.jpg,There they were shaped ,Type Workshop,White,Letterpress,,,
GDA_Type_Workshop-0054,GDA_Type_Workshop-0054.jpg,Forever the profile of writing.,Type Workshop,White,Letterpress,,,
GDA_Type_Workshop-0056,GDA_Type_Workshop-0056.jpg,Curving the Alphabet,Type Workshop,White,Letterpress,,,
GDA_Type_Workshop-0057,GDA_Type_Workshop-0057.jpg,Vowels Cast,Type Workshop,White,Letterpress,,,
GDA_Type_Workshop-0058,GDA_Type_Workshop-0058.jpg,Algebraic Bodoni,Type Workshop,White,Letterpress,,,
GDA_Type_Workshop-0059,GDA_Type_Workshop-0059.jpg,In the Middle of the Page,Type Workshop,White,Letterpress,,,
GDA_Type_Workshop-0060,GDA_Type_Workshop-0060.jpg,"Letters,",Type Workshop,White,Letterpress,,,
GDA_Type_Workshop-0061,GDA_Type_Workshop-0061.jpg,Ode to Typography,Type Workshop,White,Letterpress,,,
GDA_Type_Workshop-0062,GDA_Type_Workshop-0062.jpg,Better Accessible to Modern Type Setting,Type Workshop,Red,Letterpress,,,
GDA_Type_Workshop-0063,GDA_Type_Workshop-0063.jpg,Up Down Up Down,Type Workshop,Blue,Letterpress,1970,,
GDA_Type_Workshop-0064,GDA_Type_Workshop-0064.jpg,Thirty-eight Eighty-five Fifty,Type Workshop,Green,Letterpress,,,
GDA_Type_Workshop-0065,GDA_Type_Workshop-0065.jpg,Whitechapel Road Market E1,Type Workshop,Blue,Letterpress,,,
GDA_Type_Workshop-0066,GDA_Type_Workshop-0066.jpg,Whitechapel Road Market E1,Type Workshop,Blue,Letterpress,,,
GDA_Type_Workshop-0067,GDA_Type_Workshop-0067.jpg,,Type Workshop,Yellow,Letterpress,1992,,
GDA_Type_Workshop-0068,GDA_Type_Workshop-0068.jpg,Manifesto,Type Workshop,Grey,Letterpress,,,
GDA_Type_Workshop-0069,GDA_Type_Workshop-0069.jpg,Fluxus,Type Workshop,Grey,Letterpress,,,
GDA_Type_Workshop-0070,GDA_Type_Workshop-0070.jpg,A Non Commital Variable Manifesto ,Type Workshop,Red,Letterpress,,,
GDA_Type_Workshop-0071,GDA_Type_Workshop-0071.jpg,Lowercase Only,Type Workshop,Purple,Letterpress,2000,,
GDA_Type_Workshop-0072,GDA_Type_Workshop-0072.jpg,4 Twenty-siz Letter Words,Type Workshop,Red,Letterpress,2000,Lara Kirk,
GDA_Type_Workshop-0073,GDA_Type_Workshop-0073.jpg,The Instruction Manual,Type Workshop,Blue,Letterpress,2000,,
GDA_Type_Workshop-0075,GDA_Type_Workshop-0075.jpg,Mother,Type Workshop,Red,Letterpress,,,
GDA_Type_Workshop-0076,GDA_Type_Workshop-0076.jpg,The Typography Workshop,Type Workshop,Multicoloured,Letterpress,1996,Alan Kitching,
GDA_Type_Workshop-0077,GDA_Type_Workshop-0077.jpg,Blood is Thicker than Water,Type Workshop,Red,Letterpress,1995,,
GDA_Type_Workshop-0111,GDA_Type_Workshop-0111.jpg,TyhpargopyToibuts,Type Workshop,Orange,Letterpress,,,
GDA_Type_Workshop-0112,GDA_Type_Workshop-0112.jpg,,Type Workshop,Grey,Letterpress,,,
GDA_Type_Workshop-0113,GDA_Type_Workshop-0113.jpg,Letterpress Workshops,Type Workshop,Multicoloured,Letterpress,,,
GDA_Type_Workshop-0114,GDA_Type_Workshop-0114.jpg,Letterpress Typography Exhibition,Type Workshop,Multicoloured,Letterpress,2000,,
GDA_Type_Workshop-0116,GDA_Type_Workshop-0116.jpg,Im Really Sorry Paul! I Will Never Make That Mistake Again,Type Workshop,Red,Letterpress,1999,Henrik Kubel,
GDA_Type_Workshop-0117,GDA_Type_Workshop-0117.jpg,Typography Workshops,Type Workshop,Brown,Letterpress,1999,Alan Kitching,
GDA_Type_Workshop-0118,GDA_Type_Workshop-0118.jpg,All The News,Type Workshop,Multicoloured,Letterpress,2000,Antonia Martschin,
GDA_Type_Workshop-0119,GDA_Type_Workshop-0119.jpg,Wideboy Digest,Type Workshop,Brown,Letterpress,,,
GDA_Type_Workshop-0122,GDA_Type_Workshop-0122.jpg,Big Ego Big Type,Type Workshop,White,Letterpress,,,
GDA_Type_Workshop-0123,GDA_Type_Workshop-0123.jpg,Typography is Dead Serious,Type Workshop,Red,Letterpress,1999,,
GDA_Type_Workshop-0124,GDA_Type_Workshop-0124.jpg,Bingo,Type Workshop,Multicoloured,Letterpress,,,
GDA_Type_Workshop-0125,GDA_Type_Workshop-0125.jpg,Exhibition Roadieu,Type Workshop,Red,Letterpress,1992,,
GDA_Type_Workshop-0126,GDA_Type_Workshop-0126.jpg,The Golden Section,Type Workshop,Multicoloured,Letterpress,1993,,
GDA_Type_Workshop-0127,GDA_Type_Workshop-0127.jpg,The Rules of Typography,Type Workshop,Red,Letterpress,2004,,
GDA_Type_Workshop-0129,GDA_Type_Workshop-0129.jpg,Pitch Line,Type Workshop,Blue,Letterpress,,,
GDA_Type_Workshop-0142,GDA_Type_Workshop-0142.jpg,Cromatico,Type Workshop,Red,Letterpress,,,
GDA_Type_Workshop-0143,GDA_Type_Workshop-0143.jpg,Cromatico,Type Workshop,Yellow,Letterpress,,,
GDA_Type_Workshop-0144,GDA_Type_Workshop-0144.jpg,Cromatico,Type Workshop,Red,Letterpress,,,
GDA_Type_Workshop-0145,GDA_Type_Workshop-0145.jpg,Translatab,Type Workshop,Yellow,Letterpress,,,
GDA_Type_Workshop-0146,GDA_Type_Workshop-0146.jpg,The Typography Workshop,Type Workshop,,Letterpress,,,
